Time Interval, Browse Path, Value Source, Data Type
4312,Line2/Filler/State,1,UInt32
4314,Line1/CasePacker/WasteCount,0,UInt32
4314,Line2/CasePacker/WasteCount,0,UInt32
4315,Line1/CasePacker/State,1,UInt32
4315,Line2/CasePacker/State,1,UInt32
4317,Line1/Palletizer/OutfeedCount,6,UInt32
4317,Line2/Palletizer/OutfeedCount,10,UInt32
4318,Line1/Palletizer/State,1,UInt32
4318,Line2/Palletizer/State,1,UInt32
4320,Line1/Filler/InfeedCount,5,UInt32
4320,Line2/Filler/InfeedCount,0,UInt32
4321,Line1/Filler/State,1,UInt32
4321,Line2/Filler/State,1,UInt32
4323,Line1/CasePacker/WasteCount,0,UInt32
4323,Line2/CasePacker/WasteCount,0,UInt32
4324,Line1/CasePacker/State,1,UInt32
4324,Line2/CasePacker/State,1,UInt32
4326,Line1/Palletizer/OutfeedCount,7,UInt32
4326,Line2/Palletizer/OutfeedCount,0,UInt32
4327,Line1/Palletizer/State,1,UInt32
4327,Line2/Palletizer/State,11,UInt32
4329,Line1/Filler/InfeedCount,6,UInt32
4329,Line2/Filler/InfeedCount,1,UInt32
4330,Line1/Filler/State,1,UInt32
4330,Line2/Filler/State,1,UInt32
4332,Line1/CasePacker/WasteCount,0,UInt32
4332,Line2/CasePacker/WasteCount,0,UInt32
4333,Line1/CasePacker/State,1,UInt32
4333,Line2/CasePacker/State,1,UInt32
4335,Line1/Palletizer/OutfeedCount,8,UInt32
4335,Line2/Palletizer/OutfeedCount,0,UInt32
4336,Line1/Palletizer/State,1,UInt32
4336,Line2/Palletizer/State,11,UInt32
4338,Line1/Filler/InfeedCount,7,UInt32
4338,Line2/Filler/InfeedCount,2,UInt32
4339,Line1/Filler/State,1,UInt32
4339,Line2/Filler/State,1,UInt32
4341,Line1/CasePacker/WasteCount,0,UInt32
4341,Line2/CasePacker/WasteCount,0,UInt32
4342,Line1/CasePacker/State,1,UInt32
4342,Line2/CasePacker/State,1,UInt32
4344,Line1/Palletizer/OutfeedCount,9,UInt32
4344,Line2/Palletizer/OutfeedCount,0,UInt32
4345,Line1/Palletizer/State,1,UInt32
4345,Line2/Palletizer/State,11,UInt32
4347,Line1/Filler/InfeedCount,8,UInt32
4347,Line2/Filler/InfeedCount,3,UInt32
4348,Line1/Filler/State,1,UInt32
4348,Line2/Filler/State,1,UInt32
4350,Line1/CasePacker/WasteCount,0,UInt32
4350,Line2/CasePacker/WasteCount,0,UInt32
4351,Line1/CasePacker/State,1,UInt32
4351,Line2/CasePacker/State,1,UInt32
4353,Line1/Palletizer/OutfeedCount,10,UInt32
4353,Line2/Palletizer/OutfeedCount,0,UInt32
4354,Line1/Palletizer/State,1,UInt32
4354,Line2/Palletizer/State,11,UInt32
4356,Line1/Filler/InfeedCount,9,UInt32
4356,Line2/Filler/InfeedCount,4,UInt32
4357,Line1/Filler/State,1,UInt32
4357,Line2/Filler/State,1,UInt32
4359,Line1/CasePacker/WasteCount,0,UInt32
4359,Line2/CasePacker/WasteCount,0,UInt32
4360,Line1/CasePacker/State,1,UInt32
4360,Line2/CasePacker/State,1,UInt32
4362,Line1/Palletizer/OutfeedCount,0,UInt32
4362,Line2/Palletizer/OutfeedCount,0,UInt32
4363,Line1/Palletizer/State,1,UInt32
4363,Line2/Palletizer/State,11,UInt32
4365,Line1/Filler/InfeedCount,10,UInt32
4365,Line2/Filler/InfeedCount,5,UInt32
4366,Line1/Filler/State,1,UInt32
4366,Line2/Filler/State,1,UInt32
4368,Line1/CasePacker/WasteCount,0,UInt32
4368,Line2/CasePacker/WasteCount,0,UInt32
4369,Line1/CasePacker/State,1,UInt32
4369,Line2/CasePacker/State,1,UInt32
4371,Line1/Palletizer/OutfeedCount,1,UInt32
4371,Line2/Palletizer/OutfeedCount,0,UInt32
4372,Line1/Palletizer/State,1,UInt32
4372,Line2/Palletizer/State,11,UInt32
4374,Line1/Filler/InfeedCount,0,UInt32
4374,Line2/Filler/InfeedCount,6,UInt32
4375,Line1/Filler/State,1,UInt32
4375,Line2/Filler/State,1,UInt32
4377,Line1/CasePacker/WasteCount,0,UInt32
4377,Line2/CasePacker/WasteCount,0,UInt32
4378,Line1/CasePacker/State,11,UInt32
4378,Line2/CasePacker/State,5,UInt32
4380,Line1/Palletizer/OutfeedCount,2,UInt32
4380,Line2/Palletizer/OutfeedCount,0,UInt32
4381,Line1/Palletizer/State,1,UInt32
4381,Line2/Palletizer/State,11,UInt32
4383,Line1/Filler/InfeedCount,1,UInt32
4383,Line2/Filler/InfeedCount,7,UInt32
4384,Line1/Filler/State,1,UInt32
4384,Line2/Filler/State,1,UInt32
4386,Line1/CasePacker/WasteCount,0,UInt32
4386,Line2/CasePacker/WasteCount,0,UInt32
4387,Line1/CasePacker/State,11,UInt32
4387,Line2/CasePacker/State,5,UInt32
4389,Line1/Palletizer/OutfeedCount,3,UInt32
4389,Line2/Palletizer/OutfeedCount,0,UInt32
4390,Line1/Palletizer/State,1,UInt32
4390,Line2/Palletizer/State,11,UInt32
4392,Line1/Filler/InfeedCount,2,UInt32
4392,Line2/Filler/InfeedCount,8,UInt32
4393,Line1/Filler/State,1,UInt32
4393,Line2/Filler/State,1,UInt32
4395,Line1/CasePacker/WasteCount,1,UInt32
4395,Line2/CasePacker/WasteCount,0,UInt32
4396,Line1/CasePacker/State,11,UInt32
4396,Line2/CasePacker/State,5,UInt32
4398,Line1/Palletizer/OutfeedCount,4,UInt32
4398,Line2/Palletizer/OutfeedCount,0,UInt32
4399,Line1/Palletizer/State,1,UInt32
4399,Line2/Palletizer/State,11,UInt32
4401,Line1/Filler/InfeedCount,0,UInt32
4401,Line2/Filler/InfeedCount,9,UInt32
4402,Line1/Filler/State,5,UInt32
4402,Line2/Filler/State,1,UInt32
4404,Line1/CasePacker/WasteCount,2,UInt32
4404,Line2/CasePacker/WasteCount,0,UInt32
4405,Line1/CasePacker/State,11,UInt32
4405,Line2/CasePacker/State,5,UInt32
4407,Line1/Palletizer/OutfeedCount,5,UInt32
4407,Line2/Palletizer/OutfeedCount,0,UInt32
4408,Line1/Palletizer/State,1,UInt32
4408,Line2/Palletizer/State,11,UInt32
4410,Line1/Filler/InfeedCount,0,UInt32
4410,Line2/Filler/InfeedCount,0,UInt32
4411,Line1/Filler/State,5,UInt32
4411,Line2/Filler/State,5,UInt32
4413,Line1/CasePacker/WasteCount,3,UInt32
4413,Line2/CasePacker/WasteCount,0,UInt32
4414,Line1/CasePacker/State,11,UInt32
4414,Line2/CasePacker/State,5,UInt32
4416,Line1/Palletizer/OutfeedCount,6,UInt32
4416,Line2/Palletizer/OutfeedCount,0,UInt32
4417,Line1/Palletizer/State,1,UInt32
4417,Line2/Palletizer/State,11,UInt32
4419,Line1/Filler/InfeedCount,0,UInt32
4419,Line2/Filler/InfeedCount,0,UInt32
4420,Line1/Filler/State,5,UInt32
4420,Line2/Filler/State,5,UInt32
4422,Line1/CasePacker/WasteCount,4,UInt32
4422,Line2/CasePacker/WasteCount,0,UInt32
4423,Line1/CasePacker/State,11,UInt32
4423,Line2/CasePacker/State,5,UInt32
4425,Line1/Palletizer/OutfeedCount,7,UInt32
4425,Line2/Palletizer/OutfeedCount,0,UInt32
4426,Line1/Palletizer/State,1,UInt32
4426,Line2/Palletizer/State,11,UInt32
4428,Line1/Filler/InfeedCount,0,UInt32
4428,Line2/Filler/InfeedCount,0,UInt32
4429,Line1/Filler/State,5,UInt32
4429,Line2/Filler/State,5,UInt32
4431,Line1/CasePacker/WasteCount,5,UInt32
4431,Line2/CasePacker/WasteCount,0,UInt32
4432,Line1/CasePacker/State,11,UInt32
4432,Line2/CasePacker/State,5,UInt32
4434,Line1/Palletizer/OutfeedCount,8,UInt32
4434,Line2/Palletizer/OutfeedCount,0,UInt32
4435,Line1/Palletizer/State,1,UInt32
4435,Line2/Palletizer/State,11,UInt32
4437,Line1/Filler/InfeedCount,0,UInt32
4437,Line2/Filler/InfeedCount,0,UInt32
4438,Line1/Filler/State,5,UInt32
4438,Line2/Filler/State,5,UInt32
4440,Line1/CasePacker/WasteCount,0,UInt32
4440,Line2/CasePacker/WasteCount,0,UInt32
4441,Line1/CasePacker/State,11,UInt32
4441,Line2/CasePacker/State,5,UInt32
4443,Line1/Palletizer/OutfeedCount,9,UInt32
4443,Line2/Palletizer/OutfeedCount,0,UInt32
4444,Line1/Palletizer/State,1,UInt32
4444,Line2/Palletizer/State,11,UInt32
4446,Line1/Filler/InfeedCount,0,UInt32
4446,Line2/Filler/InfeedCount,0,UInt32
4447,Line1/Filler/State,5,UInt32
4447,Line2/Filler/State,5,UInt32
4449,Line1/CasePacker/WasteCount,0,UInt32
4449,Line2/CasePacker/WasteCount,0,UInt32
4450,Line1/CasePacker/State,11,UInt32
4450,Line2/CasePacker/State,5,UInt32
4452,Line1/Palletizer/OutfeedCount,0,UInt32
4452,Line2/Palletizer/OutfeedCount,0,UInt32
4453,Line1/Palletizer/State,6,UInt32
4453,Line2/Palletizer/State,11,UInt32
4455,Line1/Filler/InfeedCount,0,UInt32
4455,Line2/Filler/InfeedCount,0,UInt32
4456,Line1/Filler/State,5,UInt32
4456,Line2/Filler/State,5,UInt32
4458,Line1/CasePacker/WasteCount,0,UInt32
4458,Line2/CasePacker/WasteCount,0,UInt32
4459,Line1/CasePacker/State,11,UInt32
4459,Line2/CasePacker/State,5,UInt32
4461,Line1/Palletizer/OutfeedCount,0,UInt32
4461,Line2/Palletizer/OutfeedCount,0,UInt32
4462,Line1/Palletizer/State,6,UInt32
4462,Line2/Palletizer/State,11,UInt32
4464,Line1/Filler/InfeedCount,0,UInt32
4464,Line2/Filler/InfeedCount,0,UInt32
4465,Line1/Filler/State,5,UInt32
4465,Line2/Filler/State,5,UInt32
4467,Line1/CasePacker/WasteCount,0,UInt32
4467,Line2/CasePacker/WasteCount,0,UInt32
4468,Line1/CasePacker/State,11,UInt32
4468,Line2/CasePacker/State,5,UInt32
4470,Line1/Palletizer/OutfeedCount,0,UInt32
4470,Line2/Palletizer/OutfeedCount,0,UInt32
4471,Line1/Palletizer/State,6,UInt32
4471,Line2/Palletizer/State,11,UInt32
4473,Line1/Filler/InfeedCount,0,UInt32
4473,Line2/Filler/InfeedCount,0,UInt32
4474,Line1/Filler/State,1,UInt32
4474,Line2/Filler/State,5,UInt32
4476,Line1/CasePacker/WasteCount,0,UInt32
4476,Line2/CasePacker/WasteCount,0,UInt32
4477,Line1/CasePacker/State,1,UInt32
4477,Line2/CasePacker/State,5,UInt32
4479,Line1/Palletizer/OutfeedCount,0,UInt32
4479,Line2/Palletizer/OutfeedCount,0,UInt32
4480,Line1/Palletizer/State,6,UInt32
4480,Line2/Palletizer/State,11,UInt32
4482,Line1/Filler/InfeedCount,1,UInt32
4482,Line2/Filler/InfeedCount,0,UInt32
4483,Line1/Filler/State,1,UInt32
4483,Line2/Filler/State,5,UInt32
4485,Line1/CasePacker/WasteCount,0,UInt32
4485,Line2/CasePacker/WasteCount,0,UInt32
4486,Line1/CasePacker/State,1,UInt32
4486,Line2/CasePacker/State,5,UInt32
4488,Line1/Palletizer/OutfeedCount,0,UInt32
4488,Line2/Palletizer/OutfeedCount,0,UInt32
4489,Line1/Palletizer/State,6,UInt32
4489,Line2/Palletizer/State,11,UInt32
4491,Line1/Filler/InfeedCount,2,UInt32
4491,Line2/Filler/InfeedCount,0,UInt32
4492,Line1/Filler/State,1,UInt32
4492,Line2/Filler/State,5,UInt32
4494,Line1/CasePacker/WasteCount,0,UInt32
4494,Line2/CasePacker/WasteCount,0,UInt32
4495,Line1/CasePacker/State,1,UInt32
4495,Line2/CasePacker/State,5,UInt32
4497,Line1/Palletizer/OutfeedCount,0,UInt32
4497,Line2/Palletizer/OutfeedCount,0,UInt32
4498,Line1/Palletizer/State,6,UInt32
4498,Line2/Palletizer/State,11,UInt32
4500,Line1/Filler/InfeedCount,3,UInt32
4500,Line2/Filler/InfeedCount,0,UInt32
4501,Line1/Filler/State,1,UInt32
4501,Line2/Filler/State,1,UInt32
4503,Line1/CasePacker/WasteCount,0,UInt32
4503,Line2/CasePacker/WasteCount,0,UInt32
4504,Line1/CasePacker/State,1,UInt32
4504,Line2/CasePacker/State,1,UInt32
4506,Line1/Palletizer/OutfeedCount,0,UInt32
4506,Line2/Palletizer/OutfeedCount,0,UInt32
4507,Line1/Palletizer/State,6,UInt32
4507,Line2/Palletizer/State,1,UInt32
4509,Line1/Filler/InfeedCount,4,UInt32
4509,Line2/Filler/InfeedCount,1,UInt32
4510,Line1/Filler/State,1,UInt32
4510,Line2/Filler/State,1,UInt32
4512,Line1/CasePacker/WasteCount,0,UInt32
4512,Line2/CasePacker/WasteCount,0,UInt32
4513,Line1/CasePacker/State,1,UInt32
4513,Line2/CasePacker/State,1,UInt32
4515,Line1/Palletizer/OutfeedCount,0,UInt32
4515,Line2/Palletizer/OutfeedCount,1,UInt32
4516,Line1/Palletizer/State,6,UInt32
4516,Line2/Palletizer/State,1,UInt32
4518,Line1/Filler/InfeedCount,5,UInt32
4518,Line2/Filler/InfeedCount,2,UInt32
4519,Line1/Filler/State,1,UInt32
4519,Line2/Filler/State,1,UInt32
4521,Line1/CasePacker/WasteCount,0,UInt32
4521,Line2/CasePacker/WasteCount,0,UInt32
4522,Line1/CasePacker/State,1,UInt32
4522,Line2/CasePacker/State,1,UInt32
4524,Line1/Palletizer/OutfeedCount,0,UInt32
4524,Line2/Palletizer/OutfeedCount,2,UInt32
4525,Line1/Palletizer/State,6,UInt32
4525,Line2/Palletizer/State,1,UInt32
4527,Line1/Filler/InfeedCount,6,UInt32
4527,Line2/Filler/InfeedCount,3,UInt32
4528,Line1/Filler/State,1,UInt32
4528,Line2/Filler/State,1,UInt32
4530,Line1/CasePacker/WasteCount,0,UInt32
4530,Line2/CasePacker/WasteCount,0,UInt32
4531,Line1/CasePacker/State,1,UInt32
4531,Line2/CasePacker/State,1,UInt32
4533,Line1/Palletizer/OutfeedCount,0,UInt32
4533,Line2/Palletizer/OutfeedCount,3,UInt32
4534,Line1/Palletizer/State,6,UInt32
4534,Line2/Palletizer/State,1,UInt32
4536,Line1/Filler/InfeedCount,7,UInt32
4536,Line2/Filler/InfeedCount,4,UInt32
4537,Line1/Filler/State,1,UInt32
4537,Line2/Filler/State,1,UInt32
4539,Line1/CasePacker/WasteCount,0,UInt32
4539,Line2/CasePacker/WasteCount,0,UInt32
4540,Line1/CasePacker/State,1,UInt32
4540,Line2/CasePacker/State,1,UInt32
4542,Line1/Palletizer/OutfeedCount,0,UInt32
4542,Line2/Palletizer/OutfeedCount,4,UInt32
4543,Line1/Palletizer/State,6,UInt32
4543,Line2/Palletizer/State,1,UInt32
4545,Line1/Filler/InfeedCount,8,UInt32
4545,Line2/Filler/InfeedCount,5,UInt32
4546,Line1/Filler/State,1,UInt32
4546,Line2/Filler/State,1,UInt32
4548,Line1/CasePacker/WasteCount,0,UInt32
4548,Line2/CasePacker/WasteCount,0,UInt32
4549,Line1/CasePacker/State,1,UInt32
4549,Line2/CasePacker/State,1,UInt32
4551,Line1/Palletizer/OutfeedCount,0,UInt32
4551,Line2/Palletizer/OutfeedCount,5,UInt32
4552,Line1/Palletizer/State,6,UInt32
4552,Line2/Palletizer/State,1,UInt32
4554,Line1/Filler/InfeedCount,9,UInt32
4554,Line2/Filler/InfeedCount,6,UInt32
4555,Line1/Filler/State,1,UInt32
4555,Line2/Filler/State,1,UInt32
4557,Line1/CasePacker/WasteCount,0,UInt32
4557,Line2/CasePacker/WasteCount,0,UInt32
4558,Line1/CasePacker/State,1,UInt32
4558,Line2/CasePacker/State,1,UInt32
4560,Line1/Palletizer/OutfeedCount,0,UInt32
4560,Line2/Palletizer/OutfeedCount,6,UInt32
4561,Line1/Palletizer/State,6,UInt32
4561,Line2/Palletizer/State,1,UInt32
4563,Line1/Filler/InfeedCount,10,UInt32
4563,Line2/Filler/InfeedCount,7,UInt32
4564,Line1/Filler/State,1,UInt32
4564,Line2/Filler/State,1,UInt32
4566,Line1/CasePacker/WasteCount,0,UInt32
4566,Line2/CasePacker/WasteCount,0,UInt32
4567,Line1/CasePacker/State,1,UInt32
4567,Line2/CasePacker/State,1,UInt32
4569,Line1/Palletizer/OutfeedCount,0,UInt32
4569,Line2/Palletizer/OutfeedCount,7,UInt32
4570,Line1/Palletizer/State,6,UInt32
4570,Line2/Palletizer/State,1,UInt32
4572,Line1/Filler/InfeedCount,0,UInt32
4572,Line2/Filler/InfeedCount,8,UInt32
4573,Line1/Filler/State,1,UInt32
4573,Line2/Filler/State,1,UInt32
4575,Line1/CasePacker/WasteCount,0,UInt32
4575,Line2/CasePacker/WasteCount,0,UInt32
4576,Line1/CasePacker/State,1,UInt32
4576,Line2/CasePacker/State,1,UInt32
4578,Line1/Palletizer/OutfeedCount,0,UInt32
4578,Line2/Palletizer/OutfeedCount,8,UInt32
4579,Line1/Palletizer/State,6,UInt32
4579,Line2/Palletizer/State,1,UInt32
4581,Line1/Filler/InfeedCount,1,UInt32
4581,Line2/Filler/InfeedCount,9,UInt32
4582,Line1/Filler/State,1,UInt32
4582,Line2/Filler/State,1,UInt32
4584,Line1/CasePacker/WasteCount,0,UInt32
4584,Line2/CasePacker/WasteCount,0,UInt32
4585,Line1/CasePacker/State,1,UInt32
4585,Line2/CasePacker/State,1,UInt32
4587,Line1/Palletizer/OutfeedCount,0,UInt32
4587,Line2/Palletizer/OutfeedCount,9,UInt32
4588,Line1/Palletizer/State,6,UInt32
4588,Line2/Palletizer/State,1,UInt32
4590,Line1/Filler/InfeedCount,2,UInt32
4590,Line2/Filler/InfeedCount,10,UInt32
4591,Line1/Filler/State,1,UInt32
4591,Line2/Filler/State,1,UInt32
4593,Line1/CasePacker/WasteCount,0,UInt32
4593,Line2/CasePacker/WasteCount,0,UInt32
4594,Line1/CasePacker/State,1,UInt32
4594,Line2/CasePacker/State,1,UInt32
4596,Line1/Palletizer/OutfeedCount,5,UInt32
4596,Line2/Palletizer/OutfeedCount,10,UInt32
4597,Line1/Palletizer/State,1,UInt32
4597,Line2/Palletizer/State,1,UInt32
4599,Line1/Filler/InfeedCount,3,UInt32
4599,Line2/Filler/InfeedCount,0,UInt32
4600,Line1/Filler/State,1,UInt32
4600,Line2/Filler/State,1,UInt32
4602,Line1/CasePacker/WasteCount,0,UInt32
4602,Line2/CasePacker/WasteCount,0,UInt32
4603,Line1/CasePacker/State,1,UInt32
4603,Line2/CasePacker/State,1,UInt32
4605,Line1/Palletizer/OutfeedCount,6,UInt32
4605,Line2/Palletizer/OutfeedCount,0,UInt32
4606,Line1/Palletizer/State,1,UInt32
4606,Line2/Palletizer/State,1,UInt32
4608,Line1/Filler/InfeedCount,4,UInt32
4608,Line2/Filler/InfeedCount,1,UInt32
4609,Line1/Filler/State,1,UInt32
4609,Line2/Filler/State,1,UInt32
4611,Line1/CasePacker/WasteCount,0,UInt32
4611,Line2/CasePacker/WasteCount,0,UInt32
4612,Line1/CasePacker/State,1,UInt32
4612,Line2/CasePacker/State,1,UInt32
4614,Line1/Palletizer/OutfeedCount,7,UInt32
4614,Line2/Palletizer/OutfeedCount,1,UInt32
4615,Line1/Palletizer/State,1,UInt32
4615,Line2/Palletizer/State,1,UInt32
4617,Line1/Filler/InfeedCount,5,UInt32
4617,Line2/Filler/InfeedCount,2,UInt32
4618,Line1/Filler/State,1,UInt32
4618,Line2/Filler/State,1,UInt32
4620,Line1/CasePacker/WasteCount,0,UInt32
4620,Line2/CasePacker/WasteCount,0,UInt32
4621,Line1/CasePacker/State,1,UInt32
4621,Line2/CasePacker/State,1,UInt32
4623,Line1/Palletizer/OutfeedCount,8,UInt32
4623,Line2/Palletizer/OutfeedCount,2,UInt32
4624,Line1/Palletizer/State,1,UInt32
4624,Line2/Palletizer/State,1,UInt32
4626,Line1/Filler/InfeedCount,6,UInt32
4626,Line2/Filler/InfeedCount,3,UInt32
4627,Line1/Filler/State,1,UInt32
4627,Line2/Filler/State,1,UInt32
4629,Line1/CasePacker/WasteCount,0,UInt32
4629,Line2/CasePacker/WasteCount,0,UInt32
4630,Line1/CasePacker/State,1,UInt32
4630,Line2/CasePacker/State,1,UInt32
4632,Line1/Palletizer/OutfeedCount,9,UInt32
4632,Line2/Palletizer/OutfeedCount,3,UInt32
4633,Line1/Palletizer/State,1,UInt32
4633,Line2/Palletizer/State,1,UInt32
4635,Line1/Filler/InfeedCount,7,UInt32
4635,Line2/Filler/InfeedCount,4,UInt32
4636,Line1/Filler/State,1,UInt32
4636,Line2/Filler/State,1,UInt32
4638,Line1/CasePacker/WasteCount,0,UInt32
4638,Line2/CasePacker/WasteCount,0,UInt32
4639,Line1/CasePacker/State,1,UInt32
4639,Line2/CasePacker/State,1,UInt32
4641,Line1/Palletizer/OutfeedCount,10,UInt32
4641,Line2/Palletizer/OutfeedCount,4,UInt32
4642,Line1/Palletizer/State,1,UInt32
4642,Line2/Palletizer/State,1,UInt32
4644,Line1/Filler/InfeedCount,8,UInt32
4644,Line2/Filler/InfeedCount,5,UInt32
4645,Line1/Filler/State,1,UInt32
4645,Line2/Filler/State,1,UInt32
4647,Line1/CasePacker/WasteCount,0,UInt32
4647,Line2/CasePacker/WasteCount,0,UInt32
4648,Line1/CasePacker/State,1,UInt32
4648,Line2/CasePacker/State,1,UInt32
4650,Line1/Palletizer/OutfeedCount,0,UInt32
4650,Line2/Palletizer/OutfeedCount,5,UInt32
4651,Line1/Palletizer/State,12,UInt32
4651,Line2/Palletizer/State,1,UInt32
4653,Line1/Filler/InfeedCount,9,UInt32
4653,Line2/Filler/InfeedCount,6,UInt32
4654,Line1/Filler/State,1,UInt32
4654,Line2/Filler/State,1,UInt32
4656,Line1/CasePacker/WasteCount,0,UInt32
4656,Line2/CasePacker/WasteCount,0,UInt32
4657,Line1/CasePacker/State,1,UInt32
4657,Line2/CasePacker/State,1,UInt32
4659,Line1/Palletizer/OutfeedCount,0,UInt32
4659,Line2/Palletizer/OutfeedCount,6,UInt32
4660,Line1/Palletizer/State,12,UInt32
4660,Line2/Palletizer/State,1,UInt32
4662,Line1/Filler/InfeedCount,10,UInt32
4662,Line2/Filler/InfeedCount,7,UInt32
4663,Line1/Filler/State,1,UInt32
4663,Line2/Filler/State,1,UInt32
4665,Line1/CasePacker/WasteCount,0,UInt32
4665,Line2/CasePacker/WasteCount,0,UInt32
4666,Line1/CasePacker/State,1,UInt32
4666,Line2/CasePacker/State,1,UInt32
4668,Line1/Palletizer/OutfeedCount,0,UInt32
4668,Line2/Palletizer/OutfeedCount,7,UInt32
4669,Line1/Palletizer/State,12,UInt32
4669,Line2/Palletizer/State,1,UInt32
4671,Line1/Filler/InfeedCount,0,UInt32
4671,Line2/Filler/InfeedCount,8,UInt32
4672,Line1/Filler/State,1,UInt32
4672,Line2/Filler/State,1,UInt32
4674,Line1/CasePacker/WasteCount,0,UInt32
4674,Line2/CasePacker/WasteCount,0,UInt32
4675,Line1/CasePacker/State,5,UInt32
4675,Line2/CasePacker/State,1,UInt32
4677,Line1/Palletizer/OutfeedCount,0,UInt32
4677,Line2/Palletizer/OutfeedCount,8,UInt32
4678,Line1/Palletizer/State,12,UInt32
4678,Line2/Palletizer/State,1,UInt32
4680,Line1/Filler/InfeedCount,1,UInt32
4680,Line2/Filler/InfeedCount,9,UInt32
4681,Line1/Filler/State,1,UInt32
4681,Line2/Filler/State,1,UInt32
4683,Line1/CasePacker/WasteCount,0,UInt32
4683,Line2/CasePacker/WasteCount,0,UInt32
4684,Line1/CasePacker/State,5,UInt32
4684,Line2/CasePacker/State,1,UInt32
4686,Line1/Palletizer/OutfeedCount,0,UInt32
4686,Line2/Palletizer/OutfeedCount,9,UInt32
4687,Line1/Palletizer/State,12,UInt32
4687,Line2/Palletizer/State,1,UInt32
4689,Line1/Filler/InfeedCount,2,UInt32
4689,Line2/Filler/InfeedCount,10,UInt32
4690,Line1/Filler/State,1,UInt32
4690,Line2/Filler/State,1,UInt32
4692,Line1/CasePacker/WasteCount,0,UInt32
4692,Line2/CasePacker/WasteCount,0,UInt32
4693,Line1/CasePacker/State,5,UInt32
4693,Line2/CasePacker/State,1,UInt32
4695,Line1/Palletizer/OutfeedCount,0,UInt32
4695,Line2/Palletizer/OutfeedCount,10,UInt32
4696,Line1/Palletizer/State,12,UInt32
4696,Line2/Palletizer/State,1,UInt32
4698,Line1/Filler/InfeedCount,3,UInt32
4698,Line2/Filler/InfeedCount,0,UInt32
4699,Line1/Filler/State,1,UInt32
4699,Line2/Filler/State,1,UInt32
4701,Line1/CasePacker/WasteCount,0,UInt32
4701,Line2/CasePacker/WasteCount,0,UInt32
4702,Line1/CasePacker/State,5,UInt32
4702,Line2/CasePacker/State,1,UInt32
4704,Line1/Palletizer/OutfeedCount,0,UInt32
4704,Line2/Palletizer/OutfeedCount,0,UInt32
4705,Line1/Palletizer/State,12,UInt32
4705,Line2/Palletizer/State,1,UInt32
4707,Line1/Filler/InfeedCount,4,UInt32
4707,Line2/Filler/InfeedCount,1,UInt32
4708,Line1/Filler/State,1,UInt32
4708,Line2/Filler/State,1,UInt32
4710,Line1/CasePacker/WasteCount,1,UInt32
4710,Line2/CasePacker/WasteCount,0,UInt32
4711,Line1/CasePacker/State,5,UInt32
4711,Line2/CasePacker/State,1,UInt32
4713,Line1/Palletizer/OutfeedCount,0,UInt32
4713,Line2/Palletizer/OutfeedCount,1,UInt32
4714,Line1/Palletizer/State,12,UInt32
4714,Line2/Palletizer/State,1,UInt32
4716,Line1/Filler/InfeedCount,0,UInt32
4716,Line2/Filler/InfeedCount,2,UInt32
4717,Line1/Filler/State,5,UInt32
4717,Line2/Filler/State,1,UInt32
4719,Line1/CasePacker/WasteCount,2,UInt32
4719,Line2/CasePacker/WasteCount,0,UInt32
4720,Line1/CasePacker/State,5,UInt32
4720,Line2/CasePacker/State,1,UInt32
4722,Line1/Palletizer/OutfeedCount,0,UInt32
4722,Line2/Palletizer/OutfeedCount,2,UInt32
4723,Line1/Palletizer/State,12,UInt32
4723,Line2/Palletizer/State,1,UInt32
4725,Line1/Filler/InfeedCount,0,UInt32
4725,Line2/Filler/InfeedCount,3,UInt32
4726,Line1/Filler/State,5,UInt32
4726,Line2/Filler/State,1,UInt32
4728,Line1/CasePacker/WasteCount,3,UInt32
4728,Line2/CasePacker/WasteCount,0,UInt32
4729,Line1/CasePacker/State,5,UInt32
4729,Line2/CasePacker/State,1,UInt32
4731,Line1/Palletizer/OutfeedCount,0,UInt32
4731,Line2/Palletizer/OutfeedCount,3,UInt32
4732,Line1/Palletizer/State,12,UInt32
4732,Line2/Palletizer/State,1,UInt32
4734,Line1/Filler/InfeedCount,0,UInt32
4734,Line2/Filler/InfeedCount,4,UInt32
4735,Line1/Filler/State,5,UInt32
4735,Line2/Filler/State,1,UInt32
4737,Line1/CasePacker/WasteCount,4,UInt32
4737,Line2/CasePacker/WasteCount,0,UInt32
4738,Line1/CasePacker/State,5,UInt32
4738,Line2/CasePacker/State,1,UInt32
4740,Line1/Palletizer/OutfeedCount,0,UInt32
4740,Line2/Palletizer/OutfeedCount,4,UInt32
4741,Line1/Palletizer/State,12,UInt32
4741,Line2/Palletizer/State,1,UInt32
4743,Line1/Filler/InfeedCount,0,UInt32
4743,Line2/Filler/InfeedCount,5,UInt32
4744,Line1/Filler/State,5,UInt32
4744,Line2/Filler/State,1,UInt32
4746,Line1/CasePacker/WasteCount,5,UInt32
4746,Line2/CasePacker/WasteCount,0,UInt32
4747,Line1/CasePacker/State,5,UInt32
4747,Line2/CasePacker/State,1,UInt32
4749,Line1/Palletizer/OutfeedCount,0,UInt32
4749,Line2/Palletizer/OutfeedCount,5,UInt32
4750,Line1/Palletizer/State,12,UInt32
4750,Line2/Palletizer/State,1,UInt32
4752,Line1/Filler/InfeedCount,0,UInt32
